12:49:32	23.0	29.0
12:49:37	23.0	29.0
12:49:42	23.0	29.0
12:49:47	23.0	29.1
12:49:52	23.0	29.1
12:49:57	23.0	29.1
12:50:02	23.0	29.1
12:50:07	23.0	29.1
12:50:12	23.0	29.1
12:50:17	23.0	29.1
12:50:22	23.0	29.1
12:50:27	23.0	29.1
12:50:33	23.0	29.1
12:50:38	23.0	29.1
12:50:43	23.1	29.1
12:50:48	23.1	29.1
12:50:53	23.1	29.1
12:50:58	23.1	29.1
12:51:03	23.1	29.1
12:51:08	23.1	29.1
12:51:13	23.1	29.1
12:51:18	23.1	29.1
12:51:23	23.1	29.1
12:51:28	23.1	29.1
12:51:33	23.1	29.1
12:51:39	23.1	29.1
12:51:44	23.1	29.1
12:51:49	23.1	29.1
12:51:54	23.1	29.1
12:51:59	23.1	29.1
12:52:04	23.1	29.2
12:52:09	23.2	29.2
12:52:14	23.2	29.2
12:52:19	23.2	29.2
12:52:24	23.2	29.2
12:52:29	23.2	29.2
12:52:34	23.2	29.2
12:52:39	23.2	29.2
12:52:45	23.2	29.2
12:52:50	23.2	29.2
12:52:55	23.2	29.2
12:53:00	23.2	29.2
12:53:05	23.2	29.3
12:53:10	23.2	29.3
12:53:15	23.2	29.3
12:53:20	23.2	29.3
12:53:25	23.2	29.4
12:53:30	23.2	29.4
12:53:35	23.2	29.4
12:53:40	23.2	29.5
12:53:46	23.2	29.5
12:53:51	23.3	29.5
12:53:56	23.3	29.5
12:54:01	23.3	29.5
12:54:06	23.3	29.6
12:54:11	23.3	29.6
12:54:16	23.3	29.6
12:54:21	23.3	29.6
12:54:26	23.3	29.6
12:54:31	23.3	29.6
12:54:36	23.3	29.7
12:54:41	23.3	29.7
12:54:46	23.3	29.7
12:54:51	23.3	29.7
12:54:57	23.3	29.7
12:55:02	23.3	29.7
12:55:07	23.3	29.7
12:55:12	23.3	29.7
12:55:17	23.3	29.8
12:55:22	23.4	29.8
12:55:27	23.4	29.8
12:55:32	23.4	29.8
12:55:37	23.4	29.8
12:55:42	23.4	29.8
12:55:47	23.4	29.8
12:55:52	23.4	29.8
12:55:57	23.4	29.8
12:56:02	23.4	29.8
12:56:07	23.4	29.8
12:56:12	23.4	29.8
12:56:17	23.4	29.8
12:56:22	23.4	29.8
12:56:27	23.4	29.8
12:56:32	23.4	29.8
12:56:37	23.4	29.8
12:56:42	23.4	29.8
12:56:47	23.4	29.8
12:56:52	23.4	29.8
12:56:58	23.5	29.9
12:57:03	23.5	29.9
12:57:08	23.5	29.9
12:57:13	23.5	29.9
12:57:18	23.5	29.9
12:57:23	23.5	29.9
12:57:28	23.5	29.9
12:57:33	23.5	29.9
12:57:38	23.5	29.9
12:57:43	23.5	29.9
12:57:48	23.5	29.9
12:57:53	23.5	29.9
12:57:58	23.5	30.0
12:58:03	23.5	30.0
12:58:08	23.5	30.0
12:58:13	23.5	30.0
12:58:18	23.5	30.0
12:58:23	23.5	29.9
12:58:28	23.5	29.9
12:58:36	23.5	29.9
12:58:43	23.6	29.9
12:58:49	23.6	29.9
12:58:54	23.6	29.9
12:58:59	23.6	30.0
12:59:04	23.6	30.0
12:59:11	23.6	30.0
12:59:16	23.6	30.0
12:59:21	23.6	30.0
12:59:26	23.6	30.0
12:59:31	23.6	30.0
12:59:36	23.6	30.0
12:59:41	23.6	30.0
12:59:46	23.6	30.0
12:59:51	23.6	30.1
12:59:56	23.6	30.1
13:00:01	23.6	30.1
13:00:06	23.6	30.1
13:00:11	23.6	30.1
13:00:16	23.7	30.1
13:00:21	23.7	30.1
13:00:27	23.7	30.2
13:00:32	23.7	30.2
13:00:37	23.7	30.2
13:00:42	23.7	30.2
13:00:49	23.7	30.2
13:00:55	23.7	30.2
13:01:00	23.7	30.2
13:01:05	23.7	30.2
13:01:10	23.7	30.3
13:01:15	23.7	30.3
13:01:20	23.7	30.3
13:01:25	23.7	30.3
13:01:30	23.7	30.3
13:01:35	23.7	30.3
13:01:40	23.7	30.3
13:01:45	23.8	30.3
13:01:51	23.8	30.3
13:01:56	23.8	30.4
13:02:01	23.8	30.4
13:02:06	23.8	30.4
13:02:11	23.8	30.4
13:02:16	23.8	30.4
13:02:21	23.8	30.4
13:02:26	23.8	30.4
13:02:31	23.8	30.4
13:02:36	23.8	30.4
13:02:41	23.8	30.5
13:02:46	23.8	30.5
